cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.679,0.011,99546.778,8.805,1031030.471,0.000,2651054.255,29339.856,300.000,300.000,300.000,291.250,99200.000,293.865,99385.435,
2004-06-01 00:05:00,292.819,0.011,99549.371,0.051,0.000,0.000,2413257.665,29339.856,299.901,299.901,298.677,291.258,99200.000,291.748,99386.390,
2004-06-01 00:10:00,292.246,0.011,99549.591,0.051,0.000,0.000,2413257.665,29339.856,299.637,299.637,297.104,291.267,99200.000,291.604,99386.432,
2004-06-01 00:15:00,292.364,0.011,99549.544,0.051,0.000,0.000,2413257.665,29339.856,299.214,299.214,295.397,291.275,99200.000,291.629,99386.425,
2004-06-01 00:20:00,292.525,0.011,99549.486,0.051,0.000,0.000,2413257.665,29339.856,298.850,298.850,294.140,291.283,99200.000,291.661,99386.414,
2004-06-01 00:25:00,292.455,0.011,99549.499,0.051,0.000,0.000,2413257.665,29339.856,298.565,298.565,293.209,291.292,99200.000,291.663,99386.412,
2004-06-01 00:30:00,292.386,0.011,99549.525,0.051,0.000,0.000,2413257.665,29339.856,298.348,298.348,292.526,291.300,99200.000,291.649,99386.414,
2004-06-01 00:35:00,292.276,0.011,99549.560,0.051,0.000,0.000,2413257.665,29339.856,298.161,298.161,292.022,291.308,99200.000,291.631,99386.418,
2004-06-01 00:40:00,292.245,0.011,99549.573,0.051,0.000,0.000,2413257.665,29339.856,298.002,298.002,291.650,291.317,99200.000,291.623,99386.418,
2004-06-01 00:45:00,292.200,0.011,99549.585,0.051,0.000,0.000,2413257.665,29339.856,297.857,297.857,291.375,291.325,99200.000,291.618,99386.418,
2004-06-01 00:50:00,292.197,0.011,99549.585,0.051,0.000,0.000,2413257.665,29339.856,297.732,297.732,291.170,291.333,99200.000,291.618,99386.416,
2004-06-01 00:55:00,292.171,0.011,99549.590,0.051,0.000,0.000,2413257.665,29339.856,297.617,297.617,291.019,291.342,99200.000,291.617,99386.415,
2004-06-01 01:00:00,292.170,0.012,99549.588,0.051,0.000,0.000,2413257.665,29339.856,297.517,297.517,290.907,291.350,99200.000,291.619,99386.413,
2004-06-01 01:05:00,292.146,0.012,99549.596,0.051,0.000,0.000,2413257.665,29339.856,297.423,297.423,290.825,291.350,99200.000,291.615,99386.414,
2004-06-01 01:10:00,292.140,0.011,99549.600,0.051,0.000,0.000,2413257.665,29339.856,297.339,297.339,290.763,291.350,99200.000,291.612,99386.415,
2004-06-01 01:15:00,292.120,0.011,99549.607,0.051,0.000,0.000,2413257.665,29339.856,297.260,297.260,290.714,291.350,99200.000,291.608,99386.417,
2004-06-01 01:20:00,292.115,0.011,99549.610,0.051,0.000,0.000,2413257.665,29339.856,297.186,297.186,290.676,291.350,99200.000,291.606,99386.418,
2004-06-01 01:25:00,292.099,0.011,99549.616,0.051,0.000,0.000,2413257.665,29339.856,297.116,297.116,290.645,291.350,99200.000,291.603,99386.419,
2004-06-01 01:30:00,292.095,0.011,99549.618,0.051,0.000,0.000,2413257.665,29339.856,297.050,297.050,290.620,291.350,99200.000,291.601,99386.420,
2004-06-01 01:35:00,292.082,0.011,99549.623,0.051,0.000,0.000,2413257.665,29339.856,296.987,296.987,290.599,291.350,99200.000,291.598,99386.421,
2004-06-01 01:40:00,292.078,0.011,99549.626,0.051,0.000,0.000,2413257.665,29339.856,296.928,296.928,290.582,291.350,99200.000,291.597,99386.422,
2004-06-01 01:45:00,292.067,0.011,99549.630,0.051,0.000,0.000,2413257.665,29339.856,296.871,296.871,290.567,291.350,99200.000,291.594,99386.423,
2004-06-01 01:50:00,292.063,0.011,99549.632,0.051,0.000,0.000,2413257.665,29339.856,296.817,296.817,290.554,291.350,99200.000,291.593,99386.423,
2004-06-01 01:55:00,292.053,0.011,99549.636,0.051,0.000,0.000,2413257.665,29339.856,296.765,296.765,290.543,291.350,99200.000,291.591,99386.424,
2004-06-01 02:00:00,292.049,0.011,99549.638,0.051,0.000,0.000,2413257.665,29339.856,296.715,296.715,290.534,291.350,99200.000,291.589,99386.425,
2004-06-01 02:05:00,292.044,0.011,99549.635,0.051,0.000,0.000,2413257.665,29339.856,296.666,296.666,290.525,291.358,99208.333,291.592,99386.422,
2004-06-01 02:10:00,292.045,0.011,99549.631,0.051,0.000,0.000,2413257.665,29339.856,296.620,296.620,290.520,291.367,99216.667,291.596,99386.419,
2004-06-01 02:15:00,292.043,0.011,99549.626,0.051,0.000,0.000,2413257.665,29339.856,296.576,296.576,290.519,291.375,99225.000,291.601,99386.416,
2004-06-01 02:20:00,292.043,0.011,99549.621,0.051,0.000,0.000,2413257.665,29339.856,296.533,296.533,290.521,291.383,99233.333,291.606,99386.412,
2004-06-01 02:25:00,292.042,0.011,99549.617,0.051,0.000,0.000,2413257.665,29339.856,296.492,296.492,290.526,291.392,99241.667,291.610,99386.409,
2004-06-01 02:30:00,292.042,0.011,99549.612,0.051,0.000,0.000,2413257.665,29339.856,296.453,296.453,290.533,291.400,99250.000,291.615,99386.406,
2004-06-01 02:35:00,292.041,0.011,99549.607,0.051,0.000,0.000,2413257.665,29339.856,296.415,296.415,290.541,291.408,99258.333,291.620,99386.402,
2004-06-01 02:40:00,292.042,0.011,99549.601,0.051,0.000,0.000,2413257.665,29339.856,296.378,296.378,290.550,291.417,99266.667,291.625,99386.399,
2004-06-01 02:45:00,292.042,0.011,99549.596,0.051,0.000,0.000,2413257.665,29339.856,296.343,296.343,290.560,291.425,99275.000,291.630,99386.395,
2004-06-01 02:50:00,292.044,0.011,99549.591,0.051,0.000,0.000,2413257.665,29339.856,296.308,296.308,290.571,291.433,99283.333,291.635,99386.392,
2004-06-01 02:55:00,292.044,0.011,99549.585,0.051,0.000,0.000,2413257.665,29339.856,296.275,296.275,290.583,291.442,99291.667,291.640,99386.388,
2004-06-01 03:00:00,292.046,0.011,99549.579,0.051,0.000,0.000,2413257.665,29339.856,296.243,296.243,290.594,291.450,99300.000,291.645,99386.385,
2004-06-01 03:05:00,292.016,0.011,99549.622,0.051,0.000,0.000,2413257.665,29339.856,296.211,296.211,290.607,291.408,99308.333,291.611,99386.410,
2004-06-01 03:10:00,291.976,0.011,99549.674,0.051,0.000,0.000,2413257.665,29339.856,296.181,296.181,290.623,291.367,99316.667,291.567,99386.439,
2004-06-01 03:15:00,291.935,0.011,99549.727,0.051,0.000,0.000,2413257.665,29339.856,296.151,296.151,290.637,291.325,99325.000,291.523,99386.467,
2004-06-01 03:20:00,291.896,0.011,99549.779,0.051,0.000,0.000,2413257.665,29339.856,296.121,296.121,290.646,291.283,99333.333,291.479,99386.496,
2004-06-01 03:25:00,291.860,0.011,99549.831,0.051,0.000,0.000,2413257.665,29339.856,296.090,296.090,290.651,291.242,99341.667,291.435,99386.525,
2004-06-01 03:30:00,291.823,0.011,99549.882,0.051,0.000,0.000,2413257.665,29339.856,296.059,296.059,290.654,291.200,99350.000,291.392,99386.553,
2004-06-01 03:35:00,291.787,0.011,99549.934,0.051,0.000,0.000,2413257.665,29339.856,296.029,296.029,290.655,291.158,99358.333,291.348,99386.582,
2004-06-01 03:40:00,291.749,0.011,99549.985,0.051,0.000,0.000,2413257.665,29339.856,295.999,295.999,290.656,291.117,99366.667,291.304,99386.611,
2004-06-01 03:45:00,291.711,0.011,99550.037,0.051,0.000,0.000,2413257.665,29339.856,295.969,295.969,290.656,291.075,99375.000,291.260,99386.640,
2004-06-01 03:50:00,291.673,0.011,99550.089,0.051,0.000,0.000,2413257.665,29339.856,295.939,295.939,290.655,291.033,99383.333,291.216,99386.668,
2004-06-01 03:55:00,291.636,0.010,99550.141,0.051,0.000,0.000,2413257.665,29339.856,295.910,295.910,290.655,290.992,99391.667,291.173,99386.697,
2004-06-01 04:00:00,291.599,0.010,99550.193,0.051,0.000,0.000,2413257.665,29339.856,295.881,295.881,290.655,290.950,99400.000,291.129,99386.726,
2004-06-01 04:05:00,291.492,0.010,99550.359,0.051,0.000,0.000,2413257.665,29339.856,295.852,295.852,290.655,290.808,99400.000,290.992,99386.823,
2004-06-01 04:10:00,291.360,0.010,99550.545,0.051,0.000,0.000,2413257.665,29339.856,295.830,295.825,290.690,290.667,99400.000,290.834,99386.926,
2004-06-01 04:15:00,291.202,0.010,99550.736,0.051,0.000,0.000,2413257.665,29339.856,295.805,295.796,290.730,290.525,99400.000,290.675,99387.029,
2004-06-01 04:20:00,291.049,0.010,99550.924,0.051,0.000,0.000,2413257.665,29339.856,295.775,295.763,290.769,290.383,99400.000,290.521,99387.130,
2004-06-01 04:25:00,290.890,0.010,99551.110,0.051,0.000,0.000,2413257.665,29339.856,295.739,295.724,290.800,290.242,99400.000,290.368,99387.230,
2004-06-01 04:30:00,290.737,0.010,99551.297,0.051,0.000,0.000,2413257.665,29339.856,295.699,295.681,290.821,290.100,99400.000,290.214,99387.330,
2004-06-01 04:35:00,290.670,0.010,99551.452,0.051,0.000,0.000,2413257.665,29339.856,295.655,295.634,290.831,289.958,99400.000,290.077,99387.426,
2004-06-01 04:40:00,290.335,0.010,99551.683,0.051,0.000,0.000,2413257.665,29339.856,295.581,295.558,290.776,289.817,99400.000,289.913,99387.529,
2004-06-01 04:45:00,290.422,0.010,99551.798,0.051,0.000,0.000,2413257.665,29339.856,295.534,295.508,290.710,289.675,99400.000,289.792,99387.620,
2004-06-01 04:50:00,290.165,0.010,99551.999,0.051,0.000,0.000,2413257.665,29339.856,295.439,295.411,290.618,289.533,99400.000,289.644,99387.718,
2004-06-01 04:55:00,290.251,0.009,99552.116,0.082,0.000,0.000,2681397.405,46943.769,295.402,295.372,290.545,289.392,99400.000,289.523,99387.808,
2004-06-01 05:00:00,289.941,0.009,99552.333,0.082,0.000,0.000,2681397.405,46943.769,295.319,295.287,290.440,289.250,99400.000,289.366,99387.908,
2004-06-01 05:05:00,290.079,0.009,99552.376,0.082,0.000,0.000,2681397.405,46943.769,295.289,295.254,290.359,289.208,99408.333,289.305,99387.953,
2004-06-01 05:10:00,289.797,0.009,99552.515,0.082,0.000,0.000,2681397.405,46943.769,295.210,295.174,290.267,289.167,99416.667,289.215,99388.005,
2004-06-01 05:15:00,289.954,0.009,99552.545,0.082,0.000,0.000,2681397.405,46943.769,295.190,295.153,290.273,289.125,99425.000,289.166,99388.045,
2004-06-01 05:20:00,289.700,0.009,99552.668,0.082,0.000,0.000,2681397.405,46943.769,295.123,295.086,290.254,289.083,99433.333,289.087,99388.093,
2004-06-01 05:25:00,289.881,0.009,99552.687,0.082,0.000,0.000,2681397.405,46943.769,295.112,295.074,290.297,289.042,99441.667,289.046,99388.131,
2004-06-01 05:30:00,289.630,0.009,99552.805,0.082,0.000,0.000,2681397.405,46943.769,295.057,295.020,290.301,289.000,99450.000,288.971,99388.178,
2004-06-01 05:35:00,289.806,0.009,99552.825,0.082,0.000,0.000,2681397.405,46943.769,295.054,295.018,290.358,288.958,99458.333,288.930,99388.215,
2004-06-01 05:40:00,289.559,0.009,99552.942,0.082,0.000,0.000,2681397.405,46943.769,295.009,294.973,290.362,288.917,99466.667,288.856,99388.261,
