cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.679,8.805,300.000,300.000,300.000,291.250,99200.000,293.865,99385.435,
2004-06-01 00:05:00,293.499,0.051,299.903,299.903,298.677,291.258,99200.000,291.863,99386.359,
2004-06-01 00:10:00,292.768,0.051,299.641,299.641,289.394,291.267,99200.000,291.612,99386.428,
2004-06-01 00:15:00,293.366,0.051,299.177,299.177,289.855,291.275,99200.000,291.596,99386.434,
2004-06-01 00:20:00,292.679,0.051,298.847,298.847,289.927,291.283,99200.000,291.538,99386.447,
2004-06-01 00:25:00,293.204,0.051,298.536,298.536,290.220,291.292,99200.000,291.623,99386.425,
2004-06-01 00:30:00,292.405,0.051,298.338,298.338,290.148,291.300,99200.000,291.535,99386.445,
2004-06-01 00:35:00,292.948,0.051,298.095,298.095,290.639,291.308,99200.000,291.643,99386.415,
2004-06-01 00:40:00,292.150,0.051,297.963,297.963,289.994,291.317,99200.000,291.504,99386.450,
2004-06-01 00:45:00,292.839,0.051,297.745,297.745,290.892,291.325,99200.000,291.658,99386.408,
2004-06-01 00:50:00,291.981,0.051,297.654,297.654,289.708,291.333,99200.000,291.477,99386.455,
2004-06-01 00:55:00,292.846,0.051,297.459,297.459,291.160,291.342,99200.000,291.687,99386.397,
2004-06-01 01:00:00,291.828,0.051,297.400,297.400,289.419,291.350,99200.000,291.453,99386.457,
2004-06-01 01:05:00,292.879,0.051,297.222,297.222,291.403,291.350,99200.000,291.714,99386.388,
2004-06-01 01:10:00,291.668,0.051,297.186,297.186,289.122,291.350,99200.000,291.421,99386.467,
2004-06-01 01:15:00,292.926,0.051,297.020,297.020,291.628,291.350,99200.000,291.735,99386.383,
2004-06-01 01:20:00,291.476,0.051,297.000,297.000,288.705,291.350,99200.000,291.378,99386.479,
2004-06-01 01:25:00,292.995,0.051,296.840,296.840,291.831,291.350,99200.000,291.756,99386.378,
2004-06-01 01:30:00,291.264,0.051,296.832,296.832,288.243,291.350,99200.000,291.331,99386.492,
2004-06-01 01:35:00,293.057,0.051,296.676,296.676,291.938,291.350,99200.000,291.771,99386.375,
2004-06-01 01:40:00,291.066,0.051,296.675,296.675,287.885,291.350,99200.000,291.290,99386.504,
2004-06-01 01:45:00,293.183,0.051,296.522,296.522,291.993,291.350,99200.000,291.791,99386.370,
2004-06-01 01:50:00,290.847,0.051,296.528,296.528,287.570,291.350,99200.000,291.245,99386.517,
2004-06-01 01:55:00,293.384,0.051,296.380,296.380,292.140,291.350,99200.000,291.828,99386.361,
2004-06-01 02:00:00,290.625,0.051,296.391,296.391,287.132,291.350,99200.000,291.189,99386.532,
2004-06-01 02:05:00,293.635,0.051,296.254,296.254,292.356,291.358,99208.333,291.878,99386.346,
2004-06-01 02:10:00,290.379,0.051,296.268,296.268,286.528,291.367,99216.667,291.123,99386.547,
2004-06-01 02:15:00,293.982,0.051,296.143,296.143,292.723,291.375,99225.000,291.958,99386.321,
2004-06-01 02:20:00,290.112,0.051,296.156,296.156,285.562,291.383,99233.333,291.028,99386.569,
2004-06-01 02:25:00,294.353,0.051,296.049,296.049,293.136,291.392,99241.667,292.046,99386.294,
2004-06-01 02:30:00,289.820,0.051,296.057,296.057,284.250,291.400,99250.000,290.891,99386.604,
2004-06-01 02:35:00,294.710,0.051,295.969,295.969,293.559,291.408,99258.333,292.136,99386.266,
2004-06-01 02:40:00,289.495,0.051,295.968,295.968,282.563,291.417,99266.667,290.691,99386.663,
2004-06-01 02:45:00,294.984,0.293,295.897,295.897,293.884,291.425,99275.000,292.208,99386.244,
2004-06-01 02:50:00,289.088,0.051,295.882,295.882,280.827,291.433,99283.333,290.321,99386.834,
2004-06-01 02:55:00,295.129,0.870,295.826,295.826,294.040,291.442,99291.667,292.219,99386.242,
2004-06-01 03:00:00,288.845,0.051,295.793,295.793,279.261,291.450,99300.000,290.214,99386.863,
2004-06-01 03:05:00,295.207,1.070,295.749,295.749,294.164,291.408,99308.333,292.236,99386.254,
2004-06-01 03:10:00,288.416,0.051,295.705,295.705,277.749,291.367,99316.667,289.681,99386.964,
2004-06-01 03:15:00,294.893,0.051,295.672,295.672,293.774,291.325,99325.000,292.060,99386.324,
2004-06-01 03:20:00,288.878,0.051,295.610,295.610,277.978,291.283,99333.333,290.442,99386.767,
2004-06-01 03:25:00,294.784,0.051,295.570,295.570,293.991,291.242,99341.667,292.073,99386.360,
2004-06-01 03:30:00,288.359,0.051,295.531,295.531,277.127,291.200,99350.000,289.506,99387.007,
2004-06-01 03:35:00,293.888,0.051,295.498,295.498,292.455,291.158,99358.333,291.618,99386.516,
2004-06-01 03:40:00,289.169,0.051,295.435,295.435,280.525,291.117,99366.667,290.406,99386.853,
2004-06-01 03:45:00,293.941,0.051,295.367,295.367,293.352,291.075,99375.000,291.727,99386.521,
2004-06-01 03:50:00,288.902,0.051,295.344,295.344,279.693,291.033,99383.333,289.788,99387.062,
2004-06-01 03:55:00,293.119,0.051,295.299,295.299,291.995,290.992,99391.667,291.335,99386.663,
2004-06-01 04:00:00,289.488,0.051,295.266,295.266,282.600,290.950,99400.000,290.391,99386.924,
2004-06-01 04:05:00,292.936,0.051,295.187,295.187,292.300,290.808,99400.000,291.263,99386.754,
2004-06-01 04:10:00,289.317,0.051,295.190,295.185,283.074,290.667,99400.000,290.061,99387.127,
2004-06-01 04:15:00,292.824,0.051,295.124,295.115,292.082,290.525,99400.000,290.999,99386.944,
2004-06-01 04:20:00,288.930,0.051,295.123,295.110,283.091,290.383,99400.000,289.721,99387.340,
2004-06-01 04:25:00,293.592,0.051,295.061,295.045,293.499,290.242,99400.000,291.081,99387.039,
2004-06-01 04:30:00,287.488,0.051,295.047,295.029,278.144,290.100,99400.000,288.805,99387.705,
